COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-01-27 01:06:56","602944","15.08833863","0.000168","53.2204","30.8832","108.7128","251.4047","0","999","1952","-0.000047915","-0.0000105","0","3762398","0 STARLINK-5022","1 53903U 22119T   23027.04648846 -.00001050  00000-0 -47915-4 0  9997","2 53903  53.2204  30.8832 0001680 108.7128 251.4047 15.08833863 19529","2022-119T","53903","6917.899","95.438","540.926","538.602","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-01-27 07:28:28","714080","15.08839313","0.0001424","53.2184","29.6931","113.2736","246.8406","0","999","1956","-0.000016125","-0.00000545","0","3762702","0 STARLINK-5022","1 53903U 22119T   23027.31144345 -.00000545  00000-0 -16125-4 0  9999","2 53903  53.2184  29.6931 0001424 113.2736 246.8406 15.08839313 19561","2022-119T","53903","6917.882","95.438","540.733","538.762","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-01-27 07:28:28","714080","15.08839313","0.0001424","53.2184","29.6931","113.2736","246.8406","0","999","1998","-0.000016125","-0.00000545","0","3762956","0 STARLINK-5022","1 53903U 22119T   23027.31144345 -.00000545  00000-0 -16125-4 0  9999","2 53903  53.2184  29.6931 0001424 113.2736 246.8406 15.08839313 19987","2022-119T","53903","6917.882","95.438","540.733","538.762","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-01-28 07:19:15","555360","15.08853198","0.0001599","53.2191","25.2301","117.3208","242.7947","0","999","2013","-0.00015669","-0.00002782","0","3763924","0 STARLINK-5022","1 53903U 22119T   23028.30504115 -.00002782  00000-0 -15669-3 0  9990","2 53903  53.2191  25.2301 0001599 117.3208 242.7947 15.08853198 20131","2022-119T","53903","6917.840","95.437","540.811","538.599","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-01-28 07:19:15","555360","15.08853198","0.0001599","53.2191","25.2301","117.3208","242.7947","0","999","1971","-0.00015669","-0.00002782","0","3763966","0 STARLINK-5022","1 53903U 22119T   23028.30504115 -.00002782  00000-0 -15669-3 0  9990","2 53903  53.2191  25.2301 0001599 117.3208 242.7947 15.08853198 19713","2022-119T","53903","6917.840","95.437","540.811","538.599","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-01-29 08:45:25","832448","15.08835467","0.0001377","53.2184","20.4718","108.7412","251.3729","0","999","1987","0.00015153","0.00002124","0","3764568","0 STARLINK-5022","1 53903U 22119T   23029.36488232  .00002124  00000-0  15153-3 0  9994","2 53903  53.2184  20.4718 0001377 108.7412 251.3729 15.08835467 19879","2022-119T","53903","6917.894","95.438","540.712","538.807","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-01-29 08:45:25","832448","15.08835467","0.0001377","53.2184","20.4718","108.7412","251.3729","0","999","2029","0.00015153","0.00002124","0","3765015","0 STARLINK-5022","1 53903U 22119T   23029.36488232  .00002124  00000-0  15153-3 0  9994","2 53903  53.2184  20.4718 0001377 108.7412 251.3729 15.08835467 20297","2022-119T","53903","6917.894","95.438","540.712","538.807","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-01-30 08:36:12","933792","15.08842169","0.0001353","53.2192","16.011","97.5619","262.5526","0","999","2044","0.000026361","0.00000132","0","3765576","0 STARLINK-5022","1 53903U 22119T   23030.35848303  .00000132  00000-0  26361-4 0  9995","2 53903  53.2192  16.0110 0001353  97.5619 262.5526 15.08842169 20444","2022-119T","53903","6917.874","95.437","540.675","538.803","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-01-30 22:54:41","480064","15.08835322","0.0001309","53.2186","13.335","104.4388","255.6749","0","999","2053","0.000011596","-0.00000103","0","3765849","0 STARLINK-5022","1 53903U 22119T   23030.95464676 -.00000103  00000-0  11596-4 0  9991","2 53903  53.2186  13.3350 0001309 104.4388 255.6749 15.08835322 20538","2022-119T","53903","6917.895","95.438","540.665","538.854","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-01-31 02:05:27","549024","15.08844988","0.0001244","53.2187","12.7432","92.9031","267.2103","0","999","2013","-0.000044237","-0.00000992","0","3765892","0 STARLINK-5022","1 53903U 22119T   23031.08712441 -.00000992  00000-0 -44237-4 0  9997","2 53903  53.2187  12.7432 0001244  92.9031 267.2103 15.08844988 20134","2022-119T","53903","6917.865","95.437","540.591","538.870","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-01-31 08:26:59","620416","15.08848687","0.0001279","53.2185","11.5524","97.0951","263.0186","0","999","2059","0.00000024352","-0.00000284","0","3766475","0 STARLINK-5022","1 53903U 22119T   23031.35207894 -.00000284  00000-0  24352-6 0  9999","2 53903  53.2185  11.5524 0001279  97.0951 263.0186 15.08848687 20591","2022-119T","53903","6917.854","95.437","540.604","538.834","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-01 03:31:37","536672","15.08842313","0.0001266","53.2177","7.9835","94.6194","265.4942","0","999","2029","-0.0000131","-0.00000496","0","3766795","0 STARLINK-5022","1 53903U 22119T   23032.14696223 -.00000496  00000-0 -13100-4 0  9998","2 53903  53.2177   7.9835 0001266  94.6194 265.4942 15.08842313 20297","2022-119T","53903","6917.873","95.437","540.614","538.863","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-01 08:17:46","470336","15.08848355","0.0001252","53.2183","7.0923","85.9094","274.2041","0","999","2074","0.000020752","0.00000042","0","3767525","0 STARLINK-5022","1 53903U 22119T   23032.34567674  .00000042  00000-0  20752-4 0  9993","2 53903  53.2183   7.0923 0001252  85.9094 274.2041 15.08848355 20740","2022-119T","53903","6917.855","95.437","540.586","538.854","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-01 08:17:46","470336","15.08848355","0.0001252","53.2183","7.0923","85.9094","274.2041","0","999","2032","0.000020752","0.00000042","0","3767570","0 STARLINK-5022","1 53903U 22119T   23032.34567674  .00000042  00000-0  20752-4 0  9993","2 53903  53.2183   7.0923 0001252  85.9094 274.2041 15.08848355 20324","2022-119T","53903","6917.855","95.437","540.586","538.854","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-02 03:22:25","137408","15.08836077","0.0001298","53.2181","3.5226","97.7029","262.4111","0","999","2044","-0.000071444","-0.00001425","0","3767895","0 STARLINK-5022","1 53903U 22119T   23033.14056872 -.00001425  00000-0 -71444-4 0  9997","2 53903  53.2181   3.5226 0001298  97.7029 262.4111 15.08836077 20446","2022-119T","53903","6917.892","95.438","540.655","538.859","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-02 08:08:34","94400","15.08841917","0.0001243","53.2183","2.6315","90.684","269.4294","0","999","2089","-0.000022222","-0.00000642","0","3768366","0 STARLINK-5022","1 53903U 22119T   23033.33928350 -.00000642  00000-0 -22222-4 0  9997","2 53903  53.2183   2.6315 0001243  90.6840 269.4294 15.08841917 20897","2022-119T","53903","6917.875","95.437","540.599","538.880","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-02 08:08:34","94400","15.08841917","0.0001243","53.2183","2.6315","90.684","269.4294","0","999","2047","-0.000022222","-0.00000642","0","3768404","0 STARLINK-5022","1 53903U 22119T   23033.33928350 -.00000642  00000-0 -22222-4 0  9997","2 53903  53.2183   2.6315 0001243  90.6840 269.4294 15.08841917 20471","2022-119T","53903","6917.875","95.437","540.599","538.880","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-03 07:59:20","663520","15.08847514","0.0001095","53.2186","358.1712","88.4249","271.6869","0","999","2104","0.0000053454","-0.00000203","0","3770323","0 STARLINK-5022","1 53903U 22119T   23034.33287805 -.00000203  00000-0  53454-5 0  9995","2 53903  53.2186 358.1712 0001095  88.4249 271.6869 15.08847514 21043","2022-119T","53903","6917.857","95.437","540.480","538.965","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-04 03:03:59","546592","15.08834117","0.0001077","53.2184","354.603","90.8487","269.2628","0","999","2074","-0.000061987","-0.00001274","0","3770858","0 STARLINK-5022","1 53903U 22119T   23035.12777253 -.00001274  00000-0 -61987-4 0  9993","2 53903  53.2184 354.6030 0001077  90.8487 269.2628 15.08834117 20743","2022-119T","53903","6917.898","95.438","540.508","539.018","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-04 06:14:45","399552","15.08839804","0.000122","53.2185","354.0077","81.302","278.811","0","999","2076","-0.000012193","-0.00000482","0","3771550","0 STARLINK-5022","1 53903U 22119T   23035.26024768 -.00000482  00000-0 -12193-4 0  9999","2 53903  53.2185 354.0077 0001220  81.3020 278.8110 15.08839804 20769","2022-119T","53903","6917.881","95.438","540.590","538.902","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-04 06:14:45","399552","15.08839804","0.000122","53.2185","354.0077","81.302","278.811","0","999","2118","-0.000012193","-0.00000482","0","3771952","0 STARLINK-5022","1 53903U 22119T   23035.26024768 -.00000482  00000-0 -12193-4 0  9999","2 53903  53.2185 354.0077 0001220  81.3020 278.8110 15.08839804 21186","2022-119T","53903","6917.881","95.438","540.590","538.902","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-05 06:05:31","879680","15.08848375","0.0001033","53.2182","349.5475","91.5017","268.6093","0","999","2091","0.000034113","0.00000255","0","3773113","0 STARLINK-5022","1 53903U 22119T   23036.25384120  .00000255  00000-0  34113-4 0  9992","2 53903  53.2182 349.5475 0001033  91.5017 268.6093 15.08848375 20915","2022-119T","53903","6917.855","95.437","540.434","539.005","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-05 06:05:31","879680","15.08848375","0.0001033","53.2182","349.5475","91.5017","268.6093","0","999","2133","0.000034113","0.00000255","0","3773728","0 STARLINK-5022","1 53903U 22119T   23036.25384120  .00000255  00000-0  34113-4 0  9992","2 53903  53.2182 349.5475 0001033  91.5017 268.6093 15.08848375 21332","2022-119T","53903","6917.855","95.437","540.434","539.005","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-05 20:24:00","907200","15.08833763","0.0001237","53.2195","346.8714","102.2923","257.8208","0","999","2100","0.000024827","0.00000107","0","3773797","0 STARLINK-5022","1 53903U 22119T   23036.85001050  .00000107  00000-0  24827-4 0  9993","2 53903  53.2195 346.8714 0001237 102.2923 257.8208 15.08833763 21001","2022-119T","53903","6917.899","95.438","540.620","538.909","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-05 20:24:00","907200","15.08833763","0.0001237","53.2195","346.8714","102.2923","257.8208","0","999","2142","0.000024827","0.00000107","0","3774172","0 STARLINK-5022","1 53903U 22119T   23036.85001050  .00000107  00000-0  24827-4 0  9993","2 53903  53.2195 346.8714 0001237 102.2923 257.8208 15.08833763 21427","2022-119T","53903","6917.899","95.438","540.620","538.909","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-06 02:45:33","192864","15.08840835","0.0001151","53.2193","345.6817","81.9952","278.117","0","999","2104","0.000028329","0.00000163","0","3774777","0 STARLINK-5022","1 53903U 22119T   23037.11496751  .00000163  00000-0  28329-4 0  9992","2 53903  53.2193 345.6817 0001151  81.9952 278.1170 15.08840835 21046","2022-119T","53903","6917.878","95.438","540.539","538.947","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-06 02:45:33","192864","15.08840835","0.0001151","53.2193","345.6817","81.9952","278.117","0","999","2146","0.000028329","0.00000163","0","3775254","0 STARLINK-5022","1 53903U 22119T   23037.11496751  .00000163  00000-0  28329-4 0  9992","2 53903  53.2193 345.6817 0001151  81.9952 278.1170 15.08840835 21462","2022-119T","53903","6917.878","95.438","540.539","538.947","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-07 02:36:19","536480","15.08850581","0.0001213","53.2181","341.2216","84.5607","275.5524","0","999","2119","0.00004008","0.0000035","0","3776105","0 STARLINK-5022","1 53903U 22119T   23038.10855945  .00000350  00000-0  40080-4 0  9992","2 53903  53.2181 341.2216 0001213  84.5607 275.5524 15.08850581 21192","2022-119T","53903","6917.848","95.437","540.552","538.874","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-07 05:47:05","152704","15.08857631","0.0001271","53.2182","340.6257","86.94","273.1738","0","999","2121","0.000098876","0.00001287","0","3776728","0 STARLINK-5022","1 53903U 22119T   23038.24103186  .00001287  00000-0  98876-4 0  9996","2 53903  53.2182 340.6257 0001271  86.9400 273.1738 15.08857631 21219","2022-119T","53903","6917.826","95.436","540.571","538.812","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-07 05:47:05","152704","15.08857631","0.0001271","53.2182","340.6257","86.94","273.1738","0","999","2163","0.000098876","0.00001287","0","3777208","0 STARLINK-5022","1 53903U 22119T   23038.24103186  .00001287  00000-0  98876-4 0  9996","2 53903  53.2182 340.6257 0001271  86.9400 273.1738 15.08857631 21635","2022-119T","53903","6917.826","95.436","540.571","538.812","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-07 23:16:20","951616","15.08840087","0.0001165","53.2184","337.356","87.3152","272.7974","0","999","2132","-0.000053494","-0.00001139","0","3778065","0 STARLINK-5022","1 53903U 22119T   23038.96968694 -.00001139  00000-0 -53494-4 0  9993","2 53903  53.2184 337.3560 0001165  87.3152 272.7974 15.08840087 21328","2022-119T","53903","6917.880","95.438","540.551","538.939","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-08 05:37:52","664448","15.08850738","0.000138","53.2179","336.1647","96.6102","263.5048","0","999","2136","0.000044101","0.00000414","0","3778818","0 STARLINK-5022","1 53903U 22119T   23039.23463732  .00000414  00000-0  44101-4 0  9995","2 53903  53.2179 336.1647 0001380  96.6102 263.5048 15.08850738 21360","2022-119T","53903","6917.848","95.437","540.667","538.758","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-08 05:37:52","664448","15.08850738","0.000138","53.2179","336.1647","96.6102","263.5048","0","999","2178","0.000044101","0.00000414","0","3780324","0 STARLINK-5022","1 53903U 22119T   23039.23463732  .00000414  00000-0  44101-4 0  9995","2 53903  53.2179 336.1647 0001380  96.6102 263.5048 15.08850738 21786","2022-119T","53903","6917.848","95.437","540.667","538.758","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-09 02:17:55","23072","15.08833804","0.0001112","53.218","332.2998","94.3704","265.7416","0","999","2149","-0.00013444","-0.00002426","0","3781177","0 STARLINK-5022","1 53903U 22119T   23040.09577573 -.00002426  00000-0 -13444-3 0  9992","2 53903  53.2180 332.2998 0001112  94.3704 265.7416 15.08833804 21496","2022-119T","53903","6917.899","95.438","540.534","538.995","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-09 05:28:40","951200","15.08838429","0.0001154","53.2189","331.703","92.2998","267.8126","0","999","2193","-0.000086236","-0.0000166","0","3782313","0 STARLINK-5022","1 53903U 22119T   23040.22825175 -.00001660  00000-0 -86236-4 0  9990","2 53903  53.2189 331.7030 0001154  92.2998 267.8126 15.08838429 21932","2022-119T","53903","6917.885","95.438","540.549","538.952","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-09 15:00:59","963328","15.08829288","0.0001175","53.2171","329.9198","131.6937","228.4156","0","999","2199","-0.000017832","-0.00000571","0","3783241","0 STARLINK-5022","1 53903U 22119T   23040.62569402 -.00000571  00000-0 -17832-4 0  9998","2 53903  53.2171 329.9198 0001175 131.6937 228.4156 15.08829288 21996","2022-119T","53903","6917.913","95.438","540.591","538.965","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-09 22:57:54","772416","15.08848014","0.0000938","53.2178","328.4352","113.9586","246.1505","0","999","2162","-0.000024198","-0.00000673","0","3783276","0 STARLINK-5022","1 53903U 22119T   23040.95688394 -.00000673  00000-0 -24198-4 0  9992","2 53903  53.2178 328.4352 0000938 113.9586 246.1505 15.08848014 21621","2022-119T","53903","6917.856","95.437","540.370","539.072","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-10 02:08:39","973056","15.08861357","0.0000896","53.2183","327.84","88.7272","271.3823","0","999","2206","0.000091164","0.00001164","0","3784184","0 STARLINK-5022","1 53903U 22119T   23041.08935154  .00001164  00000-0  91164-4 0  9997","2 53903  53.2183 327.8400 0000896  88.7272 271.3823 15.08861357 22065","2022-119T","53903","6917.815","95.436","540.300","539.060","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-10 14:51:45","982944","15.08837199","0.0000745","53.218","325.4638","89.2493","270.8584","0","999","2214","0.00016332","0.00002312","0","3785071","0 STARLINK-5022","1 53903U 22119T   23041.61928221  .00002312  00000-0  16332-3 0  9992","2 53903  53.2180 325.4638 0000745  89.2493 270.8584 15.08837199 22147","2022-119T","53903","6917.889","95.438","540.269","539.239","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2023-02-11 01:59:28","951008","15.08788615","0.0000668","53.2202","323.3815","29.5165","330.5865","0","999","2179","0.00067415","0.00010443","0","3785124","0 STARLINK-5022","1 53903U 22119T   23042.08297397  .00010443  00000-0  67415-3 0  9999","2 53903  53.2202 323.3815 0000668  29.5165 330.5865 15.08788615 21797","2022-119T","53903","6918.037","95.441","540.365","539.440","0"
